values,
665.3358272,39464
838.1310731,39465
1016.871998,39466
1181.401622,39467
1316.850327,39468
1415.287371,39469
1482.636956,39470
1539.148401,39471
1596.625456,39472
1654.73114,39473
1709.813794,39474
1751.901281,39475
1769.745604,39476
1744.592371,39477
1662.697627,39478
1517.011602,39479
1311.527979,39480
1063.43693,39481
801.2635719,39482
559.485004,39483
371.1040449,39484
260.3091682,39485
236.9870653,39486
294.7879925,39487
412.7880882,39488
561.0767649,39489
707.6736734,39490
825.9297198,39491
900.1079521,39492
1010.847575,39493
1006.36825,39494
983.1578346,39495
961.8925631,39496
959.3099663,39497
984.0811513,39498
1034.673199,39499
1102.871894,39500
1173.43459,39501
1231.947216,39502
1269.167856,39503
1283.226166,39504
1280.081878,39505
1273.829597,39506
1281.965508,39507
1318.969414,39508
1393.291045,39509
1503.26847,39510
1637.702552,39511
1777.267277,39512
1899.390091,39513
1982.6383,39514
2013.669444,39515
1986.962313,39516
1909.439164,39517
1796.431637,39518
1668.686943,39519
1547.78297,39520
1449.098886,39521
1381.140262,39522
1341.30842,39523
1321.640499,39524
1307.558551,39525
1286.572081,39526
1251.021161,39527
1201.856276,39528
1149.537475,39529
1113.470007,39530
1115.584103,39531
1178.177773,39532
1316.285809,39533
1534.632026,39534
1827.241068,39535
2174.563307,39536
2479.375609,39537
2821.884607,39538
3092.716358,39539
3268.194392,39540
3334.71855,39541
3293.540065,39542
3159.686867,39543
2960.326578,39544
2727.887981,39545
2494.629374,39546
2286.030378,39547
2116.724167,39548
1989.209054,39549
1930.775814,39550
1858.619984,39551
1793.286212,39552
1726.723318,39553
1659.056588,39554
1599.757933,39555
1563.685405,39556
1569.200052,39557
1629.211854,39558
1749.094511,39559
1922.339776,39560
2130.589057,39561
2347.25944,39562
2541.213541,39563
2684.504288,39564
2756.999234,39565
2748.994706,39566
2664.218301,39567
2516.735361,39568
2327.954457,39569
2122.477861,39570
1921.149242,39571
1740.486588,39572
1588.3326,39573
1465.87108,39574
1369.614641,39575
1294.007753,39576
1236.173314,39577
1196.645262,39578
1179.862751,39579
1193.976881,39580
1246.716526,39581
1342.722846,39582
1480.645673,39583
1651.687108,39584
1841.489638,39585
2030.50181,39586
2203.36383,39587
2341.948835,39588
2440.809847,39589
2500.83361,39590
2531.394136,39591
2549.223451,39592
2576.084137,39593
2627.387352,39594
2714.438446,39595
2837.94408,39596
2987.397632,39597
3145.446423,39598
3290.999077,39599
3403.652048,39600
3468.227463,39601
3478.196057,39602
3437.074556,39603
3357.439935,39604
3257.837104,39605
3157.703658,39606
3156.375788,39607
3020.177437,39608
2823.210912,39609
2562.957757,39610
2232.233645,39611
1830.578414,39612
1372.744585,39613
891.6301641,39614
434.7555469,39615
55.30301877,39616
-199.7071463,39617
-300.7447546,39618
-243.4104775,39619
-50.23789167,39620
233.8943543,39621
551.5809935,39622
845.4223869,39623
1070.115249,39624
1201.28762,39625
1238.441983,39626
1202.494721,39627
1127.992065,39628
1063.051374,39629
1043.588454,39630
1101.010028,39631
1247.271199,39632
1482.022276,39633
1784.33962,39634
2126.95943,39635
2482.39372,39636
2822.821103,39637
3125.601007,39638
3376.510397,39639
3568.902386,39640
3701.558489,39641
3777.012071,39642
3800.120116,39643
3777.101538,39644
3715.078174,39645
3621.99307,39646
3506.679711,39647
3378.837055,39648
3248.726164,39649
3124.877645,39650
3009.932071,39651
2907.852475,39652
2813.919095,39653
2720.470065,39654
2624.927407,39655
2519.928379,39656
2404.898815,39657
2282.773318,39658
2160.729419,39659
2049.994614,39660
1963.671815,39661
1912.253142,39662
1902.40023,39663
1932.778298,39664
1993.779238,39665
2069.628843,39666
2140.845333,39667
2189.253624,39668
2201.135043,39669
2172.590352,39670
2108.611494,39671
2024.133891,39672
1938.240634,39673
1873.517147,39674
1847.587044,39675
1872.92791,39676
1954.188099,39677
2087.95905,39678
2264.197213,39679
2465.502942,39680
2675.999126,39681
2878.536991,39682
3060.178259,39683
3213.306947,39684
3334.684689,39685
3424.090616,39686
3482.954354,39687
3513.317351,39688
3517.310105,39689
3490.13479,39690
3432.213577,39691
3339.736676,39692
3210.144843,39693
3045.481945,39694
2850.369695,39695
2630.570362,39696
2395.106461,39697
2152.347856,39698
1911.844504,39699
1680.0354,39700
1461.641131,39701
1259.178366,39702
1074.218623,39703
906.1140004,39704
756.9991774,39705
629.722315,39706
528.8239496,39707
459.993679,39708
429.0126164,39709
439.4488722,39710
490.956267,39711
578.2362657,39712
691.0698772,39713
815.5805041,39714
936.7133148,39715
1040.621549,39716
1117.351603,39717
1162.355354,39718
1176.876899,39719
1167.132558,39720
1142.380055,39721
1112.557553,39722
1085.984713,39723
1067.575764,39724
1058.437166,39725
1056.103002,39726
1055.837875,39727
1052.661828,39728
1093.904147,39729
1073.25162,39730
1046.401375,39731
1017.506509,39732
991.9620866,39733
974.7996482,39734
969.2896417,39735
980.7131647,39736
1011.8704,39737
1064.68543,39738
1143.737627,39739
1249.384847,39740
1381.521711,39741
1538.836342,39742
1715.946963,39743
1905.886827,39744
2097.548727,39745
2278.44874,39746
2434.589177,39747
2555.424997,39748
2633.875174,39749
2668.770751,39750
2664.527347,39751
2630.23158,39752
2577.402254,39753
2517.540802,39754
2459.869499,39755
2410.245914,39756
2370.140556,39757
2357.983912,39758
2357.873429,39759
2388.633228,39760
2447.349795,39761
2533.832733,39762
2647.623676,39763
2785.174795,39764
2938.157239,39765
3093.470533,39766
3234.994908,39767
3346.610626,39768
3415.642306,39769
3435.766032,39770
3408.566337,39771
3343.299182,39772
3254.898995,39773
3160.521779,39774
3075.503035,39775
3010.652041,39776
2970.272391,39777
2950.960299,39778
2944.987396,39779
2941.591536,39780
2930.317074,39781
2904.424967,39782
2862.810875,39783
2808.949724,39784
2751.473914,39785
2700.263256,39786
2664.720123,39787
2650.149363,39788
2657.479322,39789
2682.42796,39790
2716.621904,39791
2744.865521,39792
2757.42478,39793
2742.25334,39794
2694.313915,39795
2615.453835,39796
2512.847572,39797
2399.379506,39798
2290.926082,39799
2201.702627,39800
2145.800838,39801
2130.601186,39802
2157.860796,39803
2223.072737,39804
2316.355436,39805
2423.750823,39806
2529.39147,39807
2617.822946,39808
2674.557684,39809
2687.689477,39810
2647.807693,39811
2549.773216,39812
2391.934621,39813
2176.851564,39814
1914.647405,39815
1617.628617,39816
1307.45508,39817
1008.585043,39818
747.4142766,39819
551.3208982,39820
441.955279,39821
431.357697,39822
520.9041955,39823
698.7541881,39824
942.81628,39825
1222.783828,39826
1506.144553,39827
1763.581211,39828
1973.249257,39829
2123.910192,39830
2216.400251,39831
2260.540995,39832
2274.008368,39833
2275.237586,39834
2283.324715,39835
2313.345752,39836
2375.711485,39837
2470.678054,39838
2595.635324,39839
2741.732436,39840
2896.764082,39841
3049.378202,39842
3189.299116,39843
3306.066649,39844
3388.16438,39845
3427.040945,39846
3413.806955,39847
3343.256031,39848
3312.156325,39849
3119.171697,39850
2871.714567,39851
2584.571422,39852
2276.459632,39853
1967.92568,39854
1680.840551,39855
1434.408849,39856
1242.897554,39857
1114.512018,39858
1047.780064,39859
1033.898134,39860
1057.964833,39861
1102.472796,39862
1149.855432,39863
1187.188382,39864
1227.515007,39865
1263.234649,39866
1324.044112,39867
1427.887572,39868
1593.392406,39869
1825.634059,39870
2127.818207,39871
2480.415315,39872
2817.080081,39873
3178.063322,39874
3483.008995,39875
3699.130802,39876
3806.516469,39877
3802.355927,39878
3701.462045,39879
3527.327293,39880
3313.158517,39881
3089.553153,39882
2877.998916,39883
2692.442728,39884
2534.191235,39885
2396.816998,39886
2270.540985,39887
2148.019806,39888
2027.687743,39889
1916.683746,39890
1828.269817,39891
1776.573361,39892
1771.891496,39893
1816.703559,39894
1900.829685,39895
2004.91017,39896
2102.869603,39897
2167.690168,39898
2179.49174,39899
2129.60408,39900
2035.87137,39901
1909.288264,39902
1792.398323,39903
1715.852669,39904
1707.394498,39905
1783.767813,39906
1948.762347,39907
2184.18472,39908
2463.14638,39909
2749.710483,39910
3008.35506,39911
3212.485739,39912
3348.255206,39913
3415.521822,39914
3425.855411,39915
3398.226044,39916
3353.551975,39917
3309.501547,39918
3274.278813,39919
3246.577043,39920
3217.177529,39921
3171.249458,39922
3094.731039,39923
2979.190703,39924
2824.996021,39925
2641.757102,39926
2446.655382,39927
2261.62154,39928
2107.701848,39929
1999.471528,39930
1941.903338,39931
1927.753064,39932
1938.654908,39933
1949.060222,39934
1931.95525,39935
1865.419089,39936
1740.846967,39937
1559.969799,39938
1341.060126,39939
1110.991095,39940
900.2500468,39941
737.2328678,39942
641.6720675,39943
621.1547467,39944
675.1021244,39945
785.4454241,39946
933.5653122,39947
1096.687652,39948
1256.515476,39949
1400.9448,39950
1528.343183,39951
1642.053571,39952
1751.452518,39953
1864.001118,39954
1987.182512,39955
2124.761236,39956
2283.146566,39957
2448.86421,39958
2624.188655,39959
2796.740394,39960
2957.773044,39961
3101.475939,39962
3223.676703,39963
3320.352379,39964
3387.48542,39965
3420.944337,39966
3417.392298,39967
3375.821366,39968
3297.448367,39969
3187.940502,39970
3055.422917,39971
2910.980566,39972
2766.347664,39973
2632.640179,39974
2518.599756,39975
2429.641673,39976
2366.908325,39977
2328.255758,39978
2308.627152,39979
2301.753307,39980
2301.61731,39981
2302.934087,39982
2303.661401,39983
2296.5329,39984
2280.226478,39985
2250.286934,39986
2201.61075,39987
2132.563693,39988
2041.696237,39989
1930.046799,39990
1801.080607,39991
1661.584059,39992
1518.838299,39993
1382.173881,39994
1256.365436,39995
1142.422813,39996
1040.522021,39997
944.4821493,39998
848.375298,39999
748.0751345,40000
641.4271506,40001
530.7748003,40002
423.6612694,40003
331.572666,40004
267.8239104,40005
250.2541944,40006
287.3683788,40007
389.598964,40008
559.3903766,40009
792.6897337,40010
1084.175511,40011
1423.071829,40012
1794.111583,40013
2182.69782,40014
2569.323349,40015
2933.378588,40016
3254.957672,40017
3496.063681,40018
3648.558329,40019
3664.934664,40020
3592.090479,40021
3423.875941,40022
3179.990251,40023
2891.381471,40024
2595.026,40025
2328.844465,40026
2123.145084,40027
1997.371977,40028
1955.001766,40029
1986.04346,40030
2069.408652,40031
2178.918541,40032
2289.64156,40033
2383.376846,40034
2451.527767,40035
2495.944403,40036
2526.276269,40037
2555.941586,40038
2597.366504,40039
2657.950892,40040
2737.635006,40041
2828.810351,40042
2921.242189,40043
2999.198088,40044
3053.193237,40045
3076.150066,40046
3067.909174,40047
3035.157935,40048
2988.204556,40049
2939.209885,40050
2896.320945,40051
2864.550586,40052
2842.044586,40053
2820.49124,40054
2790.733716,40055
2742.682882,40056
2668.690629,40057
2566.692496,40058
2440.276581,40059
2297.892949,40060
2151.628448,40061
2013.922048,40062
1861.95142,40063
1771.239656,40064
1707.376365,40065
1667.310319,40066
1644.006262,40067
1630.387166,40068
1620.166609,40069
1609.717363,40070
1599.400431,40071
1591.600844,40072
1590.088995,40073
1599.003342,40074
1619.816663,40075
1650.616895,40076
1685.487715,40077
1716.126776,40078
1733.104663,40079
1727.715461,40080
1696.390227,40081
1640.557032,40082
1567.213139,40083
1486.56304,40084
1412.008883,40085
1354.87711,40086
1323.013604,40087
1318.369949,40088
1337.657316,40089
1371.826251,40090
1409.376432,40091
1438.276453,40092
1451.009105,40093
1443.875498,40094
1419.367613,40095
1385.433287,40096
1352.595255,40097
1331.564594,40098
1330.640318,40099
1353.581519,40100
1397.885397,40101
1456.966713,40102
1521.063402,40103
1580.129043,40104
1626.668244,40105
1657.341615,40106
1672.718755,40107
1677.307627,40108
1678.150344,40109
1680.430008,40110
1688.535842,40111
1702.377181,40112
1719.24599,40113
1733.321313,40114
1739.067859,40115
1732.652272,40116
1713.650468,40117
1684.096703,40118
1650.339938,40119
1619.179468,40120
1597.873089,40121
1590.126855,40122
1596.719054,40123
1613.634568,40124
1633.254862,40125
1647.242233,40126
1648.369299,40127
1632.542788,40128
1600.363893,40129
1557.844652,40130
1513.960825,40131
1479.092829,40132
1463.401986,40133
1473.273989,40134
1513.144033,40135
1578.421814,40136
1665.954605,40137
1766.631992,40138
1872.047205,40139
1975.355633,40140
2072.444086,40141
2161.870326,40142
2244.440158,40143
2322.800884,40144
2397.738668,40145
2471.280832,40146
2540.867812,40147
2604.497352,40148
2658.005876,40149
2698.289373,40150
2722.962094,40151
2732.921477,40152
2731.107483,40153
2722.733448,40154
2714.740236,40155
2713.352865,40156
2723.955672,40157
2748.468936,40158
2786.268726,40159
2833.347747,40160
2883.684427,40161
2926.015879,40162
2955.174424,40163
2961.127056,40164
2939.366481,40165
2889.420697,40166
2813.116428,40167
2717.578705,40168
2611.35831,40169
2505.916884,40170
2412.239481,40171
2340.024503,40172
2296.499036,40173
2283.984279,40174
2300.705641,40175
2340.163865,40176
2392.199471,40177
2444.038115,40178
2483.795478,40179
2500.866152,40180
2488.649082,40181
2445.496491,40182
2375.01055,40183
2285.878557,40184
2189.454313,40185
2097.978931,40186
2022.639143,40187
1851.590703,40188
1824.684581,40189
1823.812056,40190
1846.762394,40191
1890.329365,40192
1953.729578,40193
2037.620063,40194
2139.678585,40195
2264.729489,40196
2410.433912,40197
2573.207512,40198
2745.984335,40199
2917.409081,40200
3072.809787,40201
3196.679959,40202
3275.951016,40203
3303.106477,40204
3278.232684,40205
3206.077823,40206
3097.537447,40207
2964.58458,40208
2817.488248,40209
2664.195326,40210
2506.755354,40211
2322.606522,40212
2186.360151,40213
1941.61479,40214
1658.468711,40215
1347.467547,40216
1026.35757,40217
722.5218563,40218
468.6962528,40219
295.8618186,40220
229.0037196,40221
279.1373545,40222
441.9142929,40223
696.439329,40224
1009.892699,40225
1343.03031,40226
1656.906089,40227
1921.253167,40228
2117.618576,40229
2240.538284,40230
2297.242418,40231
2301.688147,40232
2270.215085,40233
2215.744501,40234
2145.72055,40235
2060.677473,40236
1955.786397,40237
1825.494352,40238
1665.886661,40239
1480.265843,40240
1279.479445,40241
1082.124638,40242
910.9126185,40243
787.7206182,40244
729.0679773,40245
739.7886413,40246
814.3516407,40247
934.8855702,40248
1078.238436,40249
1218.895986,40250
1335.932073,40251
1417.590208,40252
1462.607231,40253
1480.686684,40254
1487.511474,40255
1500.163213,40256
1531.867229,40257
1586.357207,40258
1657.691478,40259
1730.329147,40260
1785.357654,40261
1804.282543,40262
1776.734487,40263
1702.480641,40264
1595.229436,40265
1477.925661,40266
1378.967743,40267
1324.976374,40268
1334.68221,40269
1413.466967,40270
1551.768652,40271
1727.743014,40272
1912.969317,40273
2077.921177,40274
2201.031548,40275
2274.790261,40276
2299.93717,40277
2294.511311,40278
2279.676663,40279
2277.756243,40280
2305.727858,40281
2370.076069,40282
2464.845303,40283
2573.705554,40284
2674.679744,40285
2750.956472,40286
2785.5764,40287
2775.060731,40288
2725.655297,40289
2650.326038,40290
2563.82212,40291
2481.912815,40292
2413.632132,40293
2358.161126,40294
2307.467508,40295
2249.274482,40296
2172.150446,40297
2069.099168,40298
1943.612218,40299
1808.486314,40300
1682.957688,40301
1588.921816,40302
1545.307741,40303
1550.92548,40304
1563.580809,40305
1649.926428,40306
1741.787262,40307
1812.024905,40308
1839.103011,40309
1811.989382,40310
1736.008484,40311
1630.110695,40312
1523.864486,40313
1449.230841,40314
1430.936511,40315
1481.070038,40316
1594.154695,40317
1748.13896,40318
1908.57044,40319
2038.799906,40320
2106.029747,40321
2090.810346,40322
1991.496403,40323
1821.697473,40324
1609.598326,40325
1387.794405,40326
1188.588267,40327
1034.257863,40328
934.1227412,40329
885.5000096,40330
872.9242047,40331
877.7000066,40332
882.7369061,40333
879.1611631,40334
869.957809,40335
868.9985513,40336
896.928183,40337
976.8038373,40338
1123.69735,40339
1342.177483,40340
1620.291711,40341
1933.117123,40342
2242.883498,40343
2508.924451,40344
2693.21983,40345
2769.826794,40346
2731.589062,40347
2587.527628,40348
2366.292238,40349
2106.845774,40350
1851.668897,40351
1637.731587,40352
1491.114991,40353
1421.879859,40354
1422.766606,40355
1474.29691,40356
1548.201606,40357
1616.451854,40358
1657.192517,40359
1659.814125,40360
1626.742716,40361
1570.540084,40362
1511.376646,40363
1469.693464,40364
1460.595564,40365
1490.879645,40366
1556.211728,40367
1643.908622,40368
1734.765594,40369
1809.810345,40370
1853.524911,40371
1858.14547,40372
1825.202701,40373
1763.494866,40374
1687.649075,40375
1613.80712,40376
1555.001734,40377
1519.8373,40378
1510.548548,40379
1523.989607,40380
1552.941343,40381
1590.71942,40382
1631.656626,40383
1674.192906,40384
1720.312899,40385
1774.577712,40386
1842.129986,40387
1926.579105,40388
2028.009187,40389
2142.077214,40390
2261.48611,40391
2374.623206,40392
2470.574813,40393
2540.776609,40394
2578.939366,40395
2584.987968,40396
2561.666526,40397
2516.954125,40398
2468.145355,40399
2420.695459,40400
2357.339241,40401
2301.567132,40402
2215.790616,40403
2100.690913,40404
1953.988771,40405
1775.919635,40406
1573.675388,40407
1362.792318,40408
1166.259416,40409
1009.866906,40410
915.1676727,40411
896.6084395,40412
954.8285247,40413
1075.987182,40414
1238.523065,40415
1411.968104,40416
1566.452969,40417
1679.460027,40418
1740.365002,40419
1751.941803,40420
1727.369531,40421
